Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,OtherSales,Global_Sales,CriticScore,Critic_Count,User_Score,User_Count,Developer,Rating
Shape Up,XOne,2014,Misc,Ubisoft,0.08,0.09,0.0,0.01,0.18,58.0,6.0,8.3,28.0,Ubisoft Montreal,Everyone
Amplitude,PS2,2003,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.18,86.0,35.0,8.8,26.0,Harmonix Music Systems,Teen
Disgaea DS,DS,2008,Role-Playing,Square Enix,0.11,0.01,0.05,0.01,0.18,82.0,32.0,7.5,35.0,Nippon Ichi Software,Teen
Gauntlet: Seven Sorrows,XB,2005,Role-Playing,Midway Games,0.14,0.04,0.0,0.01,0.18,61.0,36.0,7.8,4.0,Midway,Teen
AirForce Delta Storm,XB,2001,Shooter,Konami Digital Entertainment,0.14,0.04,0.0,0.01,0.18,61.0,21.0,7.1,7.0,KCE Studios,Everyone
Fear Effect 2: Retro Helix,PS,2001,Action,Eidos Interactive,0.1,0.07,0.0,0.01,0.18,84.0,15.0,8.9,17.0,Kronos Digital Entertainment,Mature
Atelier Shallie: Alchemists of the Dusk Sea,PS3,2014,Role-Playing,Tecmo Koei,0.06,0.02,0.08,0.02,0.18,76.0,26.0,7.7,44.0,Gust,Everyone 10+
Call of Duty: World at War,PC,2008,Shooter,Activision,0.02,0.14,0.0,0.03,0.18,83.0,36.0,7.5,721.0,Treyarch,Mature
CSI: Fatal Conspiracy,PS3,2010,Adventure,Ubisoft,0.11,0.05,0.0,0.02,0.18,39.0,5.0,5.6,13.0,Telltale Games,Mature
Vietcong: Purple Haze,PS2,2004,Shooter,Gathering of Developers,0.09,0.07,0.0,0.02,0.18,48.0,11.0,4.3,6.0,Coyote Developments,Mature
Syndicate,X360,2012,Shooter,Electronic Arts,0.1,0.06,0.0,0.02,0.18,74.0,65.0,7.1,174.0,Starbreeze,Mature
Call of Juarez,X360,2007,Shooter,Ubisoft,0.14,0.02,0.0,0.01,0.18,71.0,37.0,6.9,46.0,Techland,Mature
Ghostbusters: The Video Game,PSP,2009,Action,Atari,0.16,0.01,0.0,0.02,0.18,54.0,13.0,4.7,13.0,Red Fly Studio,Everyone 10+
Bloody Roar: Primal Fury,GC,2002,Fighting,Activision,0.14,0.04,0.0,0.0,0.18,75.0,27.0,8.5,20.0,Eighting/Raizing,Teen
MotoGP,Wii,2009,Racing,Capcom,0.05,0.11,0.0,0.02,0.18,44.0,10.0,5.4,11.0,Milestone S.r.l,Everyone
Mushroom Men: The Spore Wars,Wii,2008,Action,SouthPeak Games,0.16,0.01,0.0,0.01,0.18,72.0,37.0,8.7,33.0,Red Fly Studio,Everyone 10+
Saint Seiya: Soldiers' Soul,PS4,2015,Fighting,Namco Bandai Games,0.0,0.12,0.04,0.02,0.18,59.0,30.0,7.8,45.0,Dimps Corporation,Teen
LEGO Harry Potter: Years 5-7,PSV,2012,Action,Warner Bros. Interactive Entertainment,0.07,0.07,0.0,0.03,0.18,64.0,19.0,6.8,21.0,Traveller's Tales,Everyone 10+
Corpse Party: Blood Drive,PSV,2014,Adventure,Marvelous Interactive,0.08,0.01,0.06,0.03,0.18,60.0,19.0,7.4,58.0,5pb,Mature
The Last Airbender,DS,2010,Action,THQ,0.13,0.04,0.0,0.01,0.18,69.0,6.0,7,4.0,THQ,Everyone 10+
MotoGP 14 ,PS4,2014,Racing,Milestone S.r.l.,0.04,0.11,0.0,0.03,0.18,73.0,28.0,6.4,26.0,Milestone S.r.l,Everyone
Alone in the Dark,Wii,2008,Adventure,Atari,0.09,0.08,0.0,0.02,0.18,39.0,10.0,4.4,34.0,Hydravision,Mature
Six Flags Fun Park,DS,2008,Misc,Brash Entertainment,0.17,0.0,0.0,0.01,0.18,34.0,4.0,7,4.0,Brash Entertainment,Everyone
Test Drive Off-Road Wide Open,XB,2001,Racing,Infogrames,0.15,0.03,0.0,0.01,0.18,64.0,21.0,8.3,9.0,Rockstar San Diego,Everyone
WWE All Stars,PSP,2011,Fighting,THQ,0.12,0.04,0.0,0.03,0.18,70.0,4.0,6.6,5.0,THQ,Teen
Bad Boys: Miami Takedown,XB,2004,Shooter,Empire Interactive,0.14,0.04,0.0,0.01,0.18,35.0,20.0,5.9,9.0,Blitz Games,Mature
Valhalla Knights 3,PSV,2013,Role-Playing,Xseed Games,0.04,0.01,0.12,0.01,0.18,48.0,19.0,6.8,56.0,K2,Mature
Tokyo Xtreme Racer DRIFT,PS2,2003,Racing,Genki,0.09,0.07,0.0,0.02,0.18,59.0,13.0,8.6,15.0,Genki,Everyone
The Chronicles of Narnia: The Lion The Witch and The Wardrobe,DS,2005,Action,Disney Interactive Studios,0.15,0.01,0.0,0.01,0.18,65.0,20.0,7.5,4.0,Amaze Entertainment,Everyone 10+
Cabela's Big Game Hunter 2005 Adventures,XB,2004,Sports,Activision,0.13,0.04,0.0,0.01,0.18,65.0,5.0,8.3,6.0,FUN Labs,Teen
Senran Kagura: Estival Versus,PSV,2015,Action,Marvelous Interactive,0.04,0.02,0.09,0.02,0.18,71.0,4.0,7.4,34.0,Marvelous Inc.,Mature
GRID Autosport,PS3,2014,Racing,Codemasters,0.05,0.09,0.01,0.03,0.18,75.0,35.0,6.8,62.0,Codemasters,Everyone
Half-Minute Hero,PSP,2009,Role-Playing,Rising Star Games,0.08,0.01,0.07,0.01,0.18,84.0,41.0,7.8,38.0,Opus,Everyone 10+
Gauntlet: Dark Legacy,GC,2002,Action,Midway Games,0.14,0.04,0.0,0.0,0.18,60.0,20.0,9.1,16.0,Midway,Teen
The Chronicles of Narnia: Prince Caspian,X360,2008,Action,Disney Interactive Studios,0.16,0.01,0.0,0.01,0.18,56.0,24.0,7.5,13.0,Traveller's Tales,Teen
Shadow The Hedgehog,XB,2005,Platform,Sega,0.13,0.04,0.0,0.01,0.18,49.0,24.0,5.5,36.0,Sega,Everyone 10+
World of Outlaws: Sprint Cars,X360,2010,Racing,THQ,0.17,0.0,0.0,0.01,0.18,57.0,4.0,8.1,10.0,Big Ant Studios,Everyone
Van Helsing,XB,2007,Action,Activision,0.13,0.04,0.0,0.01,0.18,63.0,32.0,7.6,8.0,Saffire,Teen
Grand Slam Tennis 2,X360,2012,Sports,Electronic Arts,0.1,0.06,0.0,0.02,0.18,71.0,45.0,5.1,14.0,EA Sports,Everyone
Ben 10 Ultimate Alien: Cosmic Destruction,X360,2010,Platform,D3Publisher,0.1,0.06,0.0,0.02,0.18,51.0,5.0,5.3,4.0,Papaya Studios,Everyone 10+
Pure Futbol,X360,2010,Sports,Ubisoft,0.08,0.08,0.0,0.02,0.18,38.0,20.0,7.9,29.0,Ubisoft Vancouver,Everyone
Spider-Man: Friend or Foe,PSP,2007,Action,Activision,0.16,0.0,0.0,0.01,0.18,58.0,7.0,4.4,9.0,Artificial Mind and Movement,Everyone 10+
Gun,GC,2005,Shooter,Activision,0.14,0.04,0.0,0.0,0.18,77.0,27.0,8.6,8.0,Neversoft Entertainment,Mature
SoulCalibur Legends,Wii,2007,Action,Namco Bandai Games,0.16,0.01,0.0,0.01,0.18,52.0,35.0,5.7,24.0,Namco Bandai Games,Teen
Aliens: Colonial Marines,PC,2013,Shooter,Sega,0.1,0.06,0.0,0.02,0.18,45.0,40.0,3.5,1156.0,Gearbox Software,Mature
Tiger Woods PGA Tour 2004,GBA,2003,Sports,Electronic Arts,0.13,0.05,0.0,0.0,0.18,75.0,5.0,7.5,4.0,Backbone Emeryville,Everyone
FIFA Soccer 11,PC,2010,Sports,Electronic Arts,0.0,0.14,0.0,0.04,0.18,83.0,16.0,7.7,102.0,EA Sports,Everyone
Borderlands,PC,2009,Shooter,Take-Two Interactive,0.01,0.14,0.0,0.03,0.18,81.0,37.0,7.8,1363.0,Gearbox Software,Mature
de Blob 2,Wii,2011,Platform,THQ,0.11,0.06,0.0,0.02,0.18,79.0,20.0,8.1,26.0,Blue Tongue Entertainment,Everyone 10+
Silent Hill 4: The Room,XB,2004,Action,Konami Digital Entertainment,0.14,0.04,0.0,0.01,0.18,76.0,43.0,8.3,26.0,KCET,Mature
Commandos 2: Men of Courage,PS2,2002,Strategy,Eidos Interactive,0.09,0.07,0.0,0.02,0.18,67.0,19.0,6.8,11.0,Pyro Studios,Teen
Remember Me,X360,2013,Action,Capcom,0.1,0.06,0.0,0.02,0.18,70.0,42.0,7.5,267.0,DONTNOD Entertainment,Mature
Brink,PC,2011,Shooter,Bethesda Softworks,0.06,0.09,0.0,0.03,0.18,70.0,38.0,6,547.0,Splash Damage,Teen
FIFA Soccer 2002,GC,2001,Sports,Electronic Arts,0.14,0.04,0.0,0.0,0.18,81.0,13.0,8,9.0,EA Sports,Everyone
Disney's Tarzan Untamed,GC,2001,Platform,Ubisoft,0.14,0.04,0.0,0.0,0.18,61.0,11.0,7.4,8.0,Ubisoft Montreal,Everyone
Senran Kagura: Estival Versus,PS4,2015,Action,Marvelous Interactive,0.08,0.0,0.08,0.02,0.18,67.0,25.0,8,96.0,Marvelous Inc.,Mature
Ball Breakers,PS,2000,Action,Take-Two Interactive,0.1,0.07,0.0,0.01,0.18,68.0,10.0,5.3,4.0,Lost Toys,Everyone
EyeToy: Groove,PS2,2003,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.18,73.0,34.0,8,5.0,SCEE,Everyone
Armored Core: Last Raven,PS2,2005,Simulation,505 Games,0.05,0.04,0.08,0.01,0.18,59.0,16.0,8.9,14.0,From Software,Teen
Burnout Legends,DS,2005,Racing,Electronic Arts,0.15,0.02,0.0,0.01,0.18,38.0,12.0,6,59.0,Visual Impact,Everyone
College Hoops 2K7,PS3,2007,Sports,Take-Two Interactive,0.16,0.0,0.0,0.01,0.18,81.0,9.0,7.1,8.0,2K Sports,Everyone
K-1 World Grand Prix,PS2,2002,Sports,Konami Digital Entertainment,0.04,0.03,0.1,0.01,0.18,67.0,24.0,9,7.0,Konami,Teen
Juiced,XB,2005,Racing,THQ,0.13,0.04,0.0,0.01,0.18,68.0,39.0,9.1,15.0,Juice Games,Teen
DiRT Showdown,PS3,2012,Racing,Codemasters,0.02,0.12,0.0,0.03,0.18,75.0,27.0,6.3,43.0,Codemasters,Everyone 10+
Sonic Riders: Zero Gravity,PS2,2008,Racing,Sega,0.09,0.07,0.0,0.02,0.18,56.0,16.0,8.3,27.0,Sonic Team,Everyone
UFC: Sudden Impact,PS2,2004,Fighting,Global Star,0.09,0.07,0.0,0.02,0.18,54.0,29.0,7.7,7.0,Opus,Teen
Full Auto 2: Battlelines,PS3,2006,Racing,Sega,0.14,0.02,0.0,0.02,0.18,67.0,43.0,7.6,25.0,Pseudo Interactive,Teen
College Hoops 2K8,X360,2007,Sports,Take-Two Interactive,0.16,0.0,0.0,0.01,0.18,81.0,21.0,6.9,16.0,Visual Concepts,Everyone
How to Train Your Dragon,PS3,2010,Action,Activision,0.12,0.03,0.0,0.02,0.18,51.0,18.0,7,6.0,Etranges Libellules,Everyone 10+
Dynasty Warriors: Gundam 3,X360,2010,Action,Tecmo Koei,0.11,0.03,0.02,0.01,0.18,65.0,27.0,7.8,20.0,Koei Tecmo Games,Teen
NHL 2004,XB,2003,Sports,Electronic Arts,0.13,0.04,0.0,0.01,0.18,85.0,21.0,6.5,31.0,EA Black Box,Everyone
MindJack,PS3,2011,Shooter,Square Enix,0.07,0.07,0.0,0.03,0.18,44.0,31.0,1.7,46.0,FeelPlus,Mature
NBA Live 16,PS4,2015,Sports,Electronic Arts,0.1,0.04,0.0,0.03,0.18,59.0,27.0,6.1,70.0,EA Sports,Everyone
WWE SmackDown vs. Raw 2009,DS,2008,Fighting,THQ,0.14,0.02,0.0,0.01,0.18,58.0,15.0,7.8,6.0,TOSE,Teen
Dark Souls II,PC,2014,Role-Playing,Namco Bandai Games,0.08,0.08,0.0,0.01,0.17,91.0,36.0,7.1,2318.0,From Software,Teen
The Suffering: Ties That Bind,PS2,2005,Action,Midway Games,0.09,0.07,0.0,0.02,0.17,75.0,37.0,8,23.0,Surreal Software,Mature
EyeToy: Kinetic,PS2,2005,Sports,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.17,78.0,32.0,8.3,11.0,SCEE London Studio,Everyone
Project Spark,XOne,2014,Misc,Microsoft Game Studios,0.11,0.05,0.0,0.02,0.17,73.0,26.0,7,151.0,Microsoft Game Studios,Everyone 10+
Army Men: Sarge's Heroes 2,PS2,2001,Shooter,Midas Interactive Entertainment,0.09,0.07,0.0,0.02,0.17,54.0,15.0,4.6,5.0,3DO,Teen
Winning Eleven: Pro Evolution Soccer 2007,DS,2006,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17,63.0,5.0,7.9,12.0,KCET,Everyone
Warriors of Might and Magic,PS2,2001,Adventure,3DO,0.09,0.07,0.0,0.02,0.17,49.0,12.0,4.5,6.0,3DO,Teen
Rapala Fishing Frenzy 2009,PS3,2008,Sports,Activision,0.16,0.0,0.0,0.01,0.17,31.0,4.0,4.4,9.0,FUN Labs,Everyone
Major League Baseball 2K9,PS3,2009,Sports,Spike,0.16,0.0,0.0,0.01,0.17,61.0,19.0,4,6.0,2K Sports,Everyone
Smash Court Tennis Pro Tournament,PS2,2002,Sports,Sony Computer Entertainment,0.08,0.07,0.0,0.02,0.17,73.0,15.0,7.4,10.0,Namco,Everyone
Race Pro,X360,2009,Racing,Atari,0.06,0.09,0.0,0.02,0.17,72.0,54.0,7,60.0,SimBin,Everyone
NBA Inside Drive 2004,XB,2003,Sports,Microsoft Game Studios,0.13,0.04,0.0,0.01,0.17,71.0,31.0,8.2,11.0,High Voltage Software,Everyone
Gretzky NHL 2005,PS2,2004,Sports,Sony Computer Entertainment,0.08,0.07,0.0,0.02,0.17,66.0,24.0,9.1,14.0,Page 44 Studios,Everyone
Dungeon Siege III,PC,2011,Role-Playing,Square Enix,0.08,0.08,0.0,0.02,0.17,72.0,37.0,4.7,399.0,Obsidian Entertainment,Teen
The Hobbit,GC,2003,Platform,Vivendi Games,0.13,0.03,0.0,0.0,0.17,61.0,17.0,7.3,8.0,Inevitable Entertainment,Everyone
Skate it,DS,2008,Sports,Electronic Arts,0.14,0.02,0.0,0.01,0.17,72.0,13.0,7.8,12.0,Exient Entertainment,Everyone
True Crime: New York City,GC,2005,Action,Activision,0.13,0.03,0.0,0.0,0.17,59.0,25.0,8.8,24.0,Exakt,Mature
Metal Arms: Glitch in the System,XB,2003,Shooter,Vivendi Games,0.13,0.04,0.0,0.01,0.17,82.0,35.0,8.7,15.0,Swingin' Ape,Teen
Toukiden Kiwami,PS4,2015,Action,Tecmo Koei,0.05,0.07,0.02,0.02,0.17,74.0,35.0,7.6,74.0,Koei Tecmo Games,Teen
The Secret World,PC,2012,Role-Playing,Funcom,0.07,0.08,0.0,0.02,0.17,74.0,55.0,8.2,1326.0,Funcom,Mature
MDK2 Armageddon,PS2,2001,Shooter,Virgin Interactive,0.08,0.07,0.0,0.02,0.17,80.0,19.0,8.3,11.0,BioWare,Teen
NHL 2K9,X360,2008,Sports,Take-Two Interactive,0.15,0.01,0.0,0.01,0.17,69.0,33.0,6.7,7.0,Visual Concepts,Everyone 10+
Fight Night Round 2,GC,2005,Fighting,Electronic Arts,0.13,0.03,0.0,0.0,0.17,87.0,32.0,7.9,7.0,EA Sports,Teen
Disney's Atlantis: The Lost Empire,PS,2001,Platform,Sony Computer Entertainment,0.1,0.07,0.0,0.01,0.17,73.0,7.0,8.5,6.0,Eurocom Entertainment Software,Everyone
Stormrise,PS3,2009,Strategy,Sega,0.13,0.02,0.0,0.02,0.17,51.0,28.0,5.3,20.0,Creative Assembly,Mature
Psi-Ops: The Mindgate Conspiracy,XB,2004,Shooter,Midway Games,0.13,0.04,0.0,0.01,0.17,84.0,55.0,7.9,18.0,Midway,Mature
SWAT: Global Strike Team,XB,2003,Shooter,Vivendi Games,0.13,0.04,0.0,0.01,0.17,69.0,22.0,6.3,7.0,Argonaut Games,Mature
Hitman: HD Trilogy,X360,2013,Action,Square Enix,0.07,0.08,0.0,0.02,0.17,69.0,14.0,7.2,45.0,Io Interactive,Mature
Goblin Commander: Unleash the Horde,PS2,2003,Strategy,Jaleco,0.08,0.07,0.0,0.02,0.17,68.0,21.0,8.7,14.0,Jaleco Entertainment,Teen
World Destruction League: Thunder Tanks,PS2,2000,Action,3DO,0.08,0.07,0.0,0.02,0.17,65.0,16.0,5.9,7.0,3DO,Teen
Tom Clancy's Ghost Recon: Future Soldier,PC,2012,Shooter,Ubisoft,0.05,0.1,0.0,0.02,0.17,71.0,13.0,4.9,368.0,Ubisoft Paris,Mature
PlayStation Move Heroes,PS3,2011,Platform,Sony Computer Entertainment,0.08,0.06,0.0,0.03,0.17,53.0,39.0,6.1,16.0,Nihilistic,Everyone 10+
RoadKill,PS2,2003,Action,Midway Games,0.08,0.07,0.0,0.02,0.17,71.0,27.0,7.9,11.0,Terminal Reality,Mature
Looney Tunes: Back in Action,GC,2003,Platform,Warner Bros. Interactive Entertainment,0.13,0.03,0.0,0.0,0.17,64.0,6.0,5,4.0,Warthog,Everyone
The Chronicles of Narnia: Prince Caspian,PS3,2008,Action,Disney Interactive Studios,0.14,0.01,0.0,0.02,0.17,56.0,16.0,5.6,8.0,Traveller's Tales,Teen
Top Spin 2,X360,2006,Sports,Take-Two Interactive,0.15,0.0,0.0,0.01,0.17,75.0,52.0,6.8,25.0,Pam Development,Everyone
Hunter: The Reckoning Redeemer,XB,2003,Action,Interplay,0.13,0.04,0.0,0.01,0.17,72.0,26.0,8.6,5.0,High Voltage Software,Mature
Captain America: Super Soldier,X360,2011,Action,Sega,0.11,0.05,0.0,0.01,0.17,60.0,48.0,6.4,37.0,Next Level Games,Teen
Danganronpa 2: Goodbye Despair,PSV,2014,Misc,Nippon Ichi Software,0.08,0.05,0.0,0.04,0.17,81.0,50.0,8.7,140.0,Spike Chunsoft,Mature
Thief: Deadly Shadows,XB,2004,Action,Eidos Interactive,0.13,0.04,0.0,0.01,0.17,82.0,61.0,7.3,12.0,Ion Storm,Mature
MotoGP 10/11,PS3,2011,Racing,Capcom,0.04,0.1,0.0,0.03,0.17,68.0,32.0,6.1,23.0,Monumental Games,Everyone
NBA 09: The Inside,PSP,2008,Sports,Sony Computer Entertainment,0.16,0.0,0.0,0.01,0.17,79.0,9.0,7.4,7.0,SCEA San Diego Studios,Everyone
Batman Begins,GBA,2005,Action,Electronic Arts,0.12,0.05,0.0,0.0,0.17,61.0,5.0,6.9,9.0,Vicarious Visions,Everyone 10+
Mercury Meltdown Revolution,Wii,2007,Action,Ignition Entertainment,0.16,0.0,0.0,0.01,0.17,77.0,41.0,7.4,16.0,Ignition Entertainment,Everyone
Let's TAP,Wii,2008,Misc,Sega,0.08,0.06,0.01,0.02,0.17,70.0,47.0,6.6,11.0,Prope,Everyone
The Lord of the Rings: Aragorn's Quest,PS3,2010,Action,Warner Bros. Interactive Entertainment,0.1,0.04,0.0,0.02,0.17,58.0,12.0,6,8.0,TT Fusion,Teen
Spawn: Armageddon,XB,2003,Action,Electronic Arts,0.13,0.04,0.0,0.01,0.17,57.0,27.0,9.2,5.0,Point of View,Mature
Bee Movie Game,X360,2007,Action,Activision,0.16,0.0,0.0,0.01,0.17,71.0,25.0,5.8,13.0,Beenox,Everyone
Conception II: Children of the Seven Stars,PSV,2013,Role-Playing,Screenlife,0.1,0.0,0.04,0.03,0.17,62.0,24.0,7.6,118.0,Spike,Mature
Deus Ex: Mankind Divided,XOne,2016,Role-Playing,Square Enix,0.09,0.06,0.0,0.01,0.17,83.0,18.0,7.2,175.0,Eidos Montreal,Mature
Professor Heinz Wolff's Gravity,Wii,2008,Puzzle,Deep Silver,0.04,0.12,0.0,0.02,0.17,63.0,12.0,7.7,7.0,Deep Silver,Everyone
FaceBreaker,PS3,2008,Fighting,Electronic Arts,0.13,0.02,0.0,0.02,0.17,53.0,37.0,3.8,20.0,EA Canada,Teen
Star Wars: Battlefront II,PC,2005,Shooter,LucasArts,0.02,0.13,0.0,0.02,0.17,78.0,23.0,8.8,431.0,Pandemic Studios,Teen
Gallop Racer 2001,PS2,2001,Sports,Tecmo Koei,0.05,0.04,0.06,0.01,0.17,71.0,11.0,9.1,56.0,Tecmo,Everyone
Hellboy: The Science of Evil,PS3,2008,Action,Konami Digital Entertainment,0.13,0.02,0.0,0.02,0.17,47.0,23.0,6.1,10.0,Krome Studios,Teen
MotoGP 09/10,X360,2010,Racing,Capcom,0.07,0.09,0.0,0.02,0.17,69.0,41.0,5.7,41.0,Monumental Games,Everyone
Catwoman,PS2,2004,Action,Electronic Arts,0.08,0.06,0.0,0.02,0.17,46.0,35.0,6.9,13.0,Argonaut Games,Teen
Monsters vs. Aliens,X360,2009,Action,Activision,0.12,0.03,0.0,0.01,0.17,63.0,31.0,6.6,7.0,Beenox,Everyone 10+
Beat Down: Fists of Vengeance,PS2,2005,Action,Capcom,0.04,0.03,0.09,0.01,0.17,48.0,33.0,8.1,12.0,Cavia Inc.,Mature
World Destruction League: Thunder Tanks,PS,2000,Action,3DO,0.09,0.06,0.0,0.01,0.17,35.0,4.0,1.2,6.0,3DO,Teen
Terminator 3: The Redemption,PS2,2004,Shooter,Atari,0.08,0.06,0.0,0.02,0.17,68.0,29.0,8,11.0,Paradigm Entertainment,Teen
Anarchy Reigns,X360,2012,Action,Sega,0.12,0.02,0.02,0.01,0.17,73.0,38.0,7.9,105.0,PlatinumGames,Mature
SSX On Tour,GC,2005,Sports,Electronic Arts,0.13,0.03,0.0,0.0,0.17,80.0,27.0,7.5,14.0,EA Canada,Everyone
Bladestorm: Nightmare,PS4,2015,Action,Tecmo Koei,0.08,0.04,0.03,0.02,0.17,58.0,33.0,6.5,21.0,Omega Force,Teen
LEGO Marvel Super Heroes,PC,2013,Action,Warner Bros. Interactive Entertainment,0.04,0.12,0.0,0.01,0.17,78.0,7.0,8.1,124.0,TT Games,Everyone 10+
James Bond 007: Everything or Nothing,GBA,2003,Shooter,Electronic Arts,0.12,0.04,0.0,0.0,0.17,73.0,17.0,8.3,11.0,Griptonite Games,Teen
Shrek Extra Large,GC,2002,Platform,TDK Mediactive,0.13,0.03,0.0,0.0,0.17,36.0,6.0,5.6,23.0,Digital Illusions,Teen
World Tour Soccer 2006,PS2,2004,Sports,Sony Computer Entertainment,0.08,0.06,0.0,0.02,0.17,56.0,20.0,6,7.0,SCEE London Studio,Everyone
Gunvalkyrie,XB,2002,Shooter,Infogrames,0.13,0.04,0.0,0.01,0.17,73.0,28.0,7.3,10.0,Smilebit,Teen
State of Emergency,XB,2003,Action,Take-Two Interactive,0.13,0.04,0.0,0.01,0.17,67.0,21.0,6.3,11.0,VIS Entertainment,Mature
Disney Golf,PS2,2002,Sports,Electronic Arts,0.07,0.06,0.02,0.02,0.17,72.0,10.0,8.3,7.0,T&E Soft,Everyone
Fuzion Frenzy 2,X360,2007,Misc,Microsoft Game Studios,0.14,0.01,0.0,0.01,0.17,49.0,47.0,5.2,31.0,Hudson Soft,Everyone 10+
Demon Gaze,PSV,2013,Role-Playing,Nippon Ichi Software,0.04,0.02,0.08,0.02,0.17,70.0,38.0,7.4,129.0,Experience Inc.,Teen
Clock Tower II: The Struggle Within,PS,1998,Adventure,Human Entertainment,0.02,0.01,0.12,0.01,0.17,49.0,5.0,5.7,7.0,Human Entertainment,Mature
CSI: Fatal Conspiracy,X360,2010,Adventure,Ubisoft,0.11,0.04,0.0,0.01,0.17,42.0,9.0,4.8,4.0,Telltale Games,Mature
Mega Man Network Transmission,GC,2003,Platform,Capcom,0.13,0.03,0.0,0.0,0.17,65.0,28.0,7.6,13.0,Arika,Everyone
RC Revenge Pro,PS2,2000,Racing,Acclaim Entertainment,0.08,0.06,0.0,0.02,0.17,49.0,13.0,7.6,7.0,Acclaim,Everyone
G-Force,X360,2009,Action,Disney Interactive Studios,0.11,0.05,0.0,0.01,0.17,68.0,33.0,7,9.0,Eurocom Entertainment Software,Everyone 10+
Backyard Wrestling: Don't Try This at Home,XB,2003,Fighting,Eidos Interactive,0.13,0.04,0.0,0.01,0.17,50.0,15.0,5,7.0,Paradox Development,Mature
Gauntlet: Dark Legacy,XB,2002,Action,Midway Games,0.13,0.04,0.0,0.01,0.17,54.0,9.0,8.9,10.0,Midway,Teen
Lost Kingdoms,GC,2002,Role-Playing,Activision,0.1,0.02,0.04,0.0,0.17,72.0,22.0,8,15.0,From Software,Teen
Pursuit Force: Extreme Justice,PSP,2007,Action,Sony Computer Entertainment,0.07,0.06,0.0,0.03,0.17,73.0,44.0,7.6,11.0,Bigbig Studios,Teen
The Cursed Crusade,PS3,2011,Action,DTP Entertainment,0.07,0.06,0.01,0.03,0.17,45.0,17.0,5,26.0,Kylotonn,Mature
Ridge Racer Unbounded,PS3,2012,Racing,Namco Bandai Games,0.05,0.09,0.0,0.03,0.17,72.0,20.0,6,29.0,Bugbear,Teen
Wolfenstein 3D,GBA,2002,Shooter,BAM! Entertainment,0.12,0.04,0.0,0.0,0.17,57.0,9.0,6,7.0,Stalker Entertainment,Mature
NHL 07,PSP,2006,Sports,Electronic Arts,0.13,0.02,0.0,0.02,0.17,76.0,7.0,6.6,23.0,EA Sports,Everyone 10+
Dementium: The Ward,DS,2007,Shooter,SouthPeak Games,0.15,0.01,0.0,0.01,0.17,72.0,48.0,7.9,37.0,Renegade Kid,Mature
Mobile Suit Gundam: Extreme VS Force,PSV,2015,Action,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17,57.0,25.0,7.3,15.0,Bandai Namco Games,Everyone 10+
NASCAR '14,X360,2014,Racing,Deep Silver,0.15,0.0,0.0,0.02,0.17,65.0,4.0,5.1,14.0,Deep Silver,Everyone
Green Lantern: Rise of the Manhunters,PS3,2011,Action,Warner Bros. Interactive Entertainment,0.09,0.05,0.0,0.02,0.17,61.0,12.0,6.7,17.0,Double Helix Games,Teen
Naval Assault: The Killing Tide,X360,2010,Simulation,505 Games,0.08,0.07,0.0,0.02,0.17,40.0,11.0,4.2,5.0,Artech Studios,Teen
Sega Superstars,PS2,2004,Misc,Sega,0.08,0.06,0.0,0.02,0.17,72.0,28.0,7,5.0,Sonic Team,Teen
MLB 11: The Show,PSP,2011,Sports,Sony Computer Entertainment,0.15,0.0,0.0,0.02,0.17,77.0,9.0,6,5.0,SCEA San Diego Studios,Everyone
Bomberman Land,Wii,2007,Misc,Rising Star Games,0.11,0.01,0.03,0.01,0.17,57.0,23.0,8,10.0,Racjin,Everyone
Midway Arcade Treasures,GC,2003,Misc,Midway Games,0.13,0.03,0.0,0.0,0.17,72.0,11.0,8.2,5.0,Midway,Teen
Leisure Suit Larry: Magna Cum Laude,XB,2004,Adventure,Vivendi Games,0.12,0.04,0.0,0.01,0.17,62.0,49.0,6.4,13.0,High Voltage Software,Mature
One Piece: Pirate Warriors 3,PSV,2015,Action,Namco Bandai Games,0.0,0.03,0.13,0.01,0.17,76.0,4.0,6.3,17.0,Omega Force,Teen
Cubivore: Survival of the Fittest,GC,2002,Adventure,Nintendo,0.01,0.0,0.15,0.0,0.17,71.0,12.0,8.5,21.0,Nintendo,Everyone
7th Dragon III Code: VFD,3DS,2015,Role-Playing,Sega,0.04,0.0,0.12,0.0,0.17,77.0,26.0,8.2,38.0,Sega,Teen
FlatOut,XB,2004,Racing,Empire Interactive,0.12,0.04,0.0,0.01,0.17,71.0,39.0,8.2,21.0,Bugbear,Teen
Blood Bowl,X360,2009,Sports,Focus Home Interactive,0.13,0.02,0.0,0.01,0.16,61.0,28.0,5.1,19.0,Cyanide,Teen
Taz Wanted,PS2,2002,Platform,Atari,0.08,0.06,0.0,0.02,0.16,65.0,7.0,8.7,9.0,Blitz Games,Everyone
